commentId,articleId,userId,text
13876,4554,user_89,This article is really interesting
13877,2033,user_15,This article is really interesting
13878,8981,user_34,This article is really interesting
13879,9873,user_80,This article is really interesting
13880,11889,user_42,This article is really interesting
13881,11987,user_90,This article is really interesting
13882,10988,user_36,This article is really interesting
13883,9767,user_84,This article is really interesting
13884,1889,user_19,This article is really interesting
13885,13463,user_14,This article is really interesting
13886,9367,user_43,This article is really interesting
13887,1499,user_38,This article is really interesting
13888,4936,user_63,This article is really interesting
13889,4178,user_89,This article is really interesting
13890,900,user_20,This article is really interesting
13891,2915,user_75,This article is really interesting
13892,11192,user_37,This article is really interesting
13893,12499,user_31,This article is really interesting
13894,5571,user_40,This article is really interesting
13895,1136,user_46,This article is really interesting
13896,250,user_11,This article is really interesting
13897,5663,user_87,This article is really interesting
13898,3988,user_78,This article is really interesting
13899,1941,user_65,This article is really interesting
13900,754,user_65,This article is really interesting
13901,12920,user_57,This article is really interesting
13902,5814,user_49,This article is really interesting
13903,11087,user_50,This article is really interesting
13904,11100,user_90,This article is really interesting
13905,8174,user_36,This article is really interesting
13906,5511,user_100,This article is really interesting
13907,2404,user_32,This article is really interesting
13908,9455,user_93,This article is really interesting
13909,7895,user_99,This article is really interesting
13910,1587,user_22,This article is really interesting
13911,8592,user_25,This article is really interesting
13912,11998,user_13,This article is really interesting
13913,14099,user_23,This article is really interesting
13914,13188,user_37,This article is really interesting
13915,6539,user_66,This article is really interesting
13916,10036,user_38,This article is really interesting
13917,5776,user_81,This article is really interesting
13918,9693,user_42,This article is really interesting
13919,12107,user_97,This article is really interesting
13920,831,user_99,This article is really interesting
13921,5594,user_5,This article is really interesting
13922,6535,user_31,This article is really interesting
13923,13098,user_65,This article is really interesting
13924,12787,user_22,This article is really interesting
13925,11687,user_1,This article is really interesting
13926,6997,user_63,This article is really interesting
13927,9749,user_33,This article is really interesting
13928,1388,user_41,This article is really interesting
13929,12389,user_4,This article is really interesting
13930,4422,user_83,This article is really interesting
13931,2714,user_40,This article is really interesting
13932,9932,user_84,This article is really interesting
13933,7762,user_66,This article is really interesting
13934,1496,user_55,This article is really interesting
13935,13790,user_29,This article is really interesting
13936,7072,user_90,This article is really interesting
13937,12789,user_87,This article is really interesting
13938,4303,user_61,This article is really interesting
13939,7599,user_44,This article is really interesting
13940,5114,user_9,This article is really interesting
13941,10026,user_14,This article is really interesting
13942,13117,user_44,This article is really interesting
13943,9120,user_59,This article is really interesting
13944,3155,user_1,This article is really interesting
13945,10639,user_96,This article is really interesting
13946,3335,user_3,This article is really interesting
13947,4748,user_84,This article is really interesting
13948,5730,user_72,This article is really interesting
13949,12584,user_73,This article is really interesting
13950,5755,user_78,This article is really interesting
13951,6228,user_83,This article is really interesting
13952,14169,user_83,This article is really interesting
13953,7398,user_6,This article is really interesting
13954,1803,user_28,This article is really interesting
13955,9532,user_34,This article is really interesting
13956,12677,user_93,This article is really interesting
13957,6414,user_53,This article is really interesting
13958,4917,user_67,This article is really interesting
13959,1828,user_17,This article is really interesting
13960,1942,user_12,This article is really interesting
13961,2234,user_38,This article is really interesting
13962,10386,user_24,This article is really interesting
13963,11311,user_7,This article is really interesting
13964,1110,user_41,This article is really interesting
13965,5113,user_5,This article is really interesting
13966,3473,user_65,This article is really interesting
13967,3113,user_43,This article is really interesting
13968,8384,user_62,This article is really interesting
13969,6389,user_82,This article is really interesting
13970,13058,user_88,This article is really interesting
13971,13264,user_19,This article is really interesting
13972,4278,user_12,This article is really interesting
13973,13673,user_47,This article is really interesting
13974,8901,user_59,This article is really interesting
13975,10290,user_31,This article is really interesting
13976,6951,user_27,This article is really interesting
13977,2267,user_26,This article is really interesting
13978,1750,user_11,This article is really interesting
13979,3181,user_32,This article is really interesting
13980,8156,user_38,This article is really interesting
13981,3402,user_44,This article is really interesting
13982,14034,user_86,This article is really interesting
13983,10695,user_63,This article is really interesting
13984,2401,user_58,This article is really interesting
13985,8325,user_12,This article is really interesting
13986,1228,user_4,This article is really interesting
13987,6037,user_70,This article is really interesting
13988,9281,user_17,This article is really interesting
13989,7614,user_86,This article is really interesting
13990,7151,user_4,This article is really interesting
13991,7419,user_27,This article is really interesting
13992,3419,user_15,This article is really interesting
13993,4210,user_60,This article is really interesting
13994,9433,user_66,This article is really interesting
13995,13241,user_10,This article is really interesting
13996,13060,user_62,This article is really interesting
13997,6600,user_74,This article is really interesting
13998,11470,user_31,This article is really interesting
13999,1951,user_67,This article is really interesting
14000,6963,user_1,This article is really interesting
14001,12689,user_8,This article is really interesting
14002,8532,user_53,This article is really interesting
14003,1771,user_47,This article is really interesting
14004,11749,user_60,This article is really interesting
14005,13441,user_19,This article is really interesting
14006,8876,user_75,This article is really interesting
14007,5541,user_16,This article is really interesting
14008,3072,user_37,This article is really interesting
14009,11959,user_16,This article is really interesting
14010,6771,user_76,This article is really interesting
14011,10395,user_92,This article is really interesting
14012,2456,user_10,This article is really interesting
14013,11419,user_53,This article is really interesting
14014,1760,user_5,This article is really interesting
14015,6320,user_8,This article is really interesting
14016,2106,user_6,This article is really interesting
14017,7298,user_26,This article is really interesting
14018,11811,user_47,This article is really interesting
14019,1421,user_56,This article is really interesting
14020,5684,user_48,This article is really interesting
14021,6726,user_47,This article is really interesting
14022,10686,user_78,This article is really interesting
14023,13917,user_10,This article is really interesting
14024,8821,user_35,This article is really interesting
14025,7923,user_94,This article is really interesting
14026,8422,user_10,This article is really interesting
14027,3827,user_40,This article is really interesting
14028,7293,user_4,This article is really interesting
14029,11244,user_10,This article is really interesting
14030,3668,user_85,This article is really interesting
14031,4209,user_89,This article is really interesting
14032,13237,user_60,This article is really interesting
14033,4658,user_93,This article is really interesting
14034,9482,user_55,This article is really interesting
14035,5379,user_1,This article is really interesting
14036,6698,user_5,This article is really interesting
14037,1187,user_79,This article is really interesting
14038,12738,user_53,This article is really interesting
14039,14060,user_19,This article is really interesting
14040,936,user_70,This article is really interesting
14041,2669,user_38,This article is really interesting
14042,2928,user_32,This article is really interesting
14043,10434,user_84,This article is really interesting
14044,1324,user_21,This article is really interesting
14045,8953,user_62,This article is really interesting
14046,884,user_99,This article is really interesting
14047,5257,user_68,This article is really interesting
14048,10216,user_3,This article is really interesting
14049,5386,user_54,This article is really interesting
14050,986,user_91,This article is really interesting
14051,8619,user_43,This article is really interesting
14052,10974,user_29,This article is really interesting
14053,1563,user_4,This article is really interesting
14054,7571,user_41,This article is really interesting
14055,1550,user_5,This article is really interesting
14056,12875,user_4,This article is really interesting
14057,6398,user_30,This article is really interesting
14058,11027,user_97,This article is really interesting
14059,58,user_51,This article is really interesting
14060,12523,user_23,This article is really interesting
14061,7596,user_1,This article is really interesting
14062,5294,user_45,This article is really interesting
14063,4783,user_100,This article is really interesting
14064,10591,user_68,This article is really interesting
14065,1517,user_96,This article is really interesting
14066,122,user_74,This article is really interesting
14067,4978,user_8,This article is really interesting
14068,6689,user_97,This article is really interesting
14069,12582,user_69,This article is really interesting
14070,9629,user_81,This article is really interesting
14071,2612,user_39,This article is really interesting
14072,14095,user_8,This article is really interesting
14073,8872,user_14,This article is really interesting
14074,4968,user_54,This article is really interesting
14075,5044,user_15,This article is really interesting
14076,6130,user_84,This article is really interesting
14077,10722,user_100,This article is really interesting
14078,14082,user_83,This article is really interesting
14079,8998,user_41,This article is really interesting
14080,10672,user_52,This article is really interesting
14081,1322,user_3,This article is really interesting
14082,9513,user_83,This article is really interesting
14083,5230,user_77,This article is really interesting
14084,12519,user_24,This article is really interesting
14085,7521,user_74,This article is really interesting
14086,11353,user_74,This article is really interesting
14087,2447,user_13,This article is really interesting
14088,10450,user_18,This article is really interesting
14089,4539,user_79,This article is really interesting
14090,13040,user_2,This article is really interesting
14091,4457,user_57,This article is really interesting
14092,7692,user_62,This article is really interesting
14093,9668,user_76,This article is really interesting
14094,12509,user_58,This article is really interesting
14095,4749,user_99,This article is really interesting
14096,9596,user_54,This article is really interesting
14097,4911,user_83,This article is really interesting
14098,13599,user_34,This article is really interesting
14099,10339,user_79,This article is really interesting
14100,12892,user_52,This article is really interesting
14101,6666,user_58,This article is really interesting
14102,9123,user_29,This article is really interesting
14103,14012,user_49,This article is really interesting
14104,11535,user_10,This article is really interesting
14105,10480,user_96,This article is really interesting
14106,778,user_23,This article is really interesting
14107,5331,user_41,This article is really interesting
14108,9341,user_70,This article is really interesting
14109,3357,user_84,This article is really interesting
14110,945,user_88,This article is really interesting
14111,5325,user_51,This article is really interesting
14112,5630,user_45,This article is really interesting
14113,7146,user_25,This article is really interesting
14114,8207,user_51,This article is really interesting
14115,4324,user_24,This article is really interesting
14116,10822,user_4,This article is really interesting
14117,7435,user_70,This article is really interesting
14118,5945,user_43,This article is really interesting
14119,9793,user_75,This article is really interesting
14120,7009,user_86,This article is really interesting
14121,1669,user_33,This article is really interesting
14122,13700,user_76,This article is really interesting
14123,8809,user_16,This article is really interesting
14124,8397,user_35,This article is really interesting
14125,11840,user_41,This article is really interesting
14126,12591,user_31,This article is really interesting
14127,2563,user_15,This article is really interesting
14128,418,user_44,This article is really interesting
14129,8879,user_4,This article is really interesting
14130,2647,user_50,This article is really interesting
14131,4469,user_93,This article is really interesting
14132,11400,user_58,This article is really interesting
14133,8174,user_30,This article is really interesting
14134,1231,user_29,This article is really interesting
14135,9533,user_5,This article is really interesting
14136,12493,user_3,This article is really interesting
14137,10143,user_22,This article is really interesting
14138,3665,user_35,This article is really interesting
14139,4645,user_4,This article is really interesting
14140,10420,user_71,This article is really interesting
14141,10765,user_65,This article is really interesting
14142,5411,user_92,This article is really interesting
14143,12529,user_72,This article is really interesting
14144,1918,user_6,This article is really interesting
14145,11415,user_11,This article is really interesting
14146,8711,user_34,This article is really interesting
14147,413,user_28,This article is really interesting
14148,3695,user_74,This article is really interesting
14149,3726,user_21,This article is really interesting
14150,2952,user_19,This article is really interesting
14151,9047,user_29,This article is really interesting
14152,3689,user_26,This article is really interesting
14153,9599,user_62,This article is really interesting
14154,6256,user_8,This article is really interesting
14155,4158,user_84,This article is really interesting
14156,849,user_97,This article is really interesting
14157,13358,user_36,This article is really interesting
14158,8999,user_31,This article is really interesting
14159,11458,user_20,This article is really interesting
14160,12944,user_96,This article is really interesting
14161,2945,user_44,This article is really interesting
14162,1283,user_79,This article is really interesting
14163,9000,user_41,This article is really interesting
14164,3186,user_5,This article is really interesting
14165,10826,user_75,This article is really interesting
14166,576,user_30,This article is really interesting
14167,10710,user_99,This article is really interesting
14168,6450,user_14,This article is really interesting
14169,8437,user_13,This article is really interesting
14170,295,user_25,This article is really interesting
14171,748,user_8,This article is really interesting
14172,9160,user_57,This article is really interesting
14173,5997,user_100,This article is really interesting
14174,5543,user_3,This article is really interesting
14175,9749,user_63,This article is really interesting
14176,8093,user_86,This article is really interesting
14177,2098,user_73,This article is really interesting
14178,1964,user_53,This article is really interesting
14179,10652,user_76,This article is really interesting
14180,8955,user_31,This article is really interesting
14181,9031,user_80,This article is really interesting
14182,6426,user_72,This article is really interesting
14183,1590,user_32,This article is really interesting
14184,846,user_73,This article is really interesting
14185,158,user_59,This article is really interesting
14186,7393,user_14,This article is really interesting
14187,1035,user_73,This article is really interesting
14188,1939,user_19,This article is really interesting
14189,4903,user_13,This article is really interesting
14190,12381,user_78,This article is really interesting
14191,107,user_14,This article is really interesting
14192,4888,user_9,This article is really interesting
14193,8520,user_33,This article is really interesting
14194,11297,user_16,This article is really interesting
14195,8698,user_83,This article is really interesting
14196,11523,user_20,This article is really interesting
14197,7551,user_94,This article is really interesting
14198,13552,user_81,This article is really interesting
14199,394,user_93,This article is really interesting
14200,5388,user_56,This article is really interesting
14201,9599,user_65,This article is really interesting
14202,3626,user_20,This article is really interesting
14203,4053,user_53,This article is really interesting
14204,11129,user_16,This article is really interesting
14205,12263,user_23,This article is really interesting
14206,2671,user_93,This article is really interesting
14207,918,user_61,This article is really interesting
14208,3135,user_34,This article is really interesting
14209,8696,user_25,This article is really interesting
14210,5723,user_21,This article is really interesting
14211,5628,user_55,This article is really interesting
14212,5276,user_19,This article is really interesting
14213,9384,user_57,This article is really interesting
14214,10391,user_32,This article is really interesting
14215,11765,user_32,This article is really interesting
14216,3169,user_93,This article is really interesting
14217,948,user_19,This article is really interesting
14218,6681,user_8,This article is really interesting
14219,1761,user_98,This article is really interesting
14220,13236,user_17,This article is really interesting
14221,5535,user_44,This article is really interesting
14222,6898,user_43,This article is really interesting
14223,5811,user_52,This article is really interesting
14224,3702,user_55,This article is really interesting
14225,4960,user_86,This article is really interesting
14226,7417,user_55,This article is really interesting
14227,10072,user_14,This article is really interesting
14228,7320,user_56,This article is really interesting
14229,2697,user_59,This article is really interesting
14230,7289,user_7,This article is really interesting
14231,12353,user_55,This article is really interesting
14232,5004,user_80,This article is really interesting
14233,5382,user_6,This article is really interesting
14234,13915,user_7,This article is really interesting
14235,11875,user_15,This article is really interesting
14236,12527,user_67,This article is really interesting
14237,6508,user_87,This article is really interesting
14238,2693,user_26,This article is really interesting
14239,9138,user_13,This article is really interesting
14240,5490,user_88,This article is really interesting
14241,11672,user_39,This article is really interesting
14242,7420,user_7,This article is really interesting
14243,1103,user_33,This article is really interesting
14244,13020,user_23,This article is really interesting
14245,1495,user_30,This article is really interesting
14246,1622,user_86,This article is really interesting
14247,1834,user_97,This article is really interesting
14248,3603,user_18,This article is really interesting
14249,1412,user_50,This article is really interesting
14250,898,user_25,This article is really interesting
14251,3029,user_56,This article is really interesting
14252,4665,user_38,This article is really interesting
14253,6506,user_7,This article is really interesting
14254,7752,user_88,This article is really interesting
14255,4337,user_53,This article is really interesting
14256,7940,user_100,This article is really interesting
14257,5259,user_35,This article is really interesting
14258,12021,user_59,This article is really interesting
14259,2547,user_36,This article is really interesting
14260,6452,user_90,This article is really interesting
14261,13841,user_12,This article is really interesting
14262,98,user_12,This article is really interesting
14263,12287,user_74,This article is really interesting
14264,7252,user_55,This article is really interesting
14265,11208,user_88,This article is really interesting
14266,11351,user_79,This article is really interesting
14267,8861,user_70,This article is really interesting
14268,9589,user_46,This article is really interesting
14269,5178,user_59,This article is really interesting
14270,6517,user_78,This article is really interesting
14271,409,user_77,This article is really interesting
14272,5238,user_35,This article is really interesting
14273,9304,user_73,This article is really interesting
14274,9009,user_70,This article is really interesting
14275,4712,user_56,This article is really interesting
14276,10895,user_5,This article is really interesting
14277,6598,user_38,This article is really interesting
14278,4616,user_31,This article is really interesting
14279,13595,user_1,This article is really interesting
14280,9523,user_53,This article is really interesting
14281,5020,user_23,This article is really interesting
14282,9074,user_11,This article is really interesting
14283,3751,user_49,This article is really interesting
14284,535,user_74,This article is really interesting
14285,4911,user_9,This article is really interesting
14286,5709,user_31,This article is really interesting
14287,3214,user_70,This article is really interesting
14288,11424,user_81,This article is really interesting
14289,3579,user_95,This article is really interesting
14290,2014,user_7,This article is really interesting
14291,13487,user_89,This article is really interesting
14292,6907,user_46,This article is really interesting
14293,11078,user_55,This article is really interesting
14294,3498,user_43,This article is really interesting
14295,531,user_29,This article is really interesting
14296,5738,user_27,This article is really interesting
14297,12656,user_24,This article is really interesting
14298,9786,user_82,This article is really interesting
14299,13755,user_54,This article is really interesting
14300,11795,user_3,This article is really interesting
14301,4673,user_80,This article is really interesting
14302,12032,user_78,This article is really interesting
14303,4683,user_46,This article is really interesting
14304,1343,user_94,This article is really interesting
14305,8438,user_66,This article is really interesting
14306,3996,user_90,This article is really interesting
14307,9266,user_96,This article is really interesting
14308,955,user_9,This article is really interesting
14309,10744,user_24,This article is really interesting
14310,3467,user_88,This article is really interesting
14311,1331,user_31,This article is really interesting
14312,7885,user_40,This article is really interesting
14313,12882,user_40,This article is really interesting
14314,9194,user_64,This article is really interesting
14315,12085,user_90,This article is really interesting
14316,2258,user_13,This article is really interesting
14317,8065,user_64,This article is really interesting
14318,12349,user_4,This article is really interesting
14319,1248,user_79,This article is really interesting
14320,10766,user_33,This article is really interesting
14321,12356,user_68,This article is really interesting
14322,9685,user_25,This article is really interesting
14323,11413,user_15,This article is really interesting
14324,14065,user_95,This article is really interesting
14325,108,user_83,This article is really interesting
14326,2928,user_93,This article is really interesting
14327,11589,user_75,This article is really interesting
14328,5047,user_30,This article is really interesting
14329,10453,user_14,This article is really interesting
14330,6198,user_60,This article is really interesting
14331,9854,user_80,This article is really interesting
14332,5246,user_34,This article is really interesting
14333,9278,user_10,This article is really interesting
14334,2993,user_22,This article is really interesting
14335,8047,user_23,This article is really interesting
14336,9178,user_65,This article is really interesting
14337,10471,user_66,This article is really interesting
14338,10817,user_23,This article is really interesting
14339,11614,user_82,This article is really interesting
14340,6414,user_95,This article is really interesting
14341,9946,user_45,This article is really interesting
14342,3791,user_60,This article is really interesting
14343,3521,user_31,This article is really interesting
14344,10992,user_29,This article is really interesting
14345,2038,user_42,This article is really interesting
14346,3954,user_56,This article is really interesting
14347,2525,user_96,This article is really interesting
14348,8197,user_77,This article is really interesting
14349,12223,user_1,This article is really interesting
14350,3139,user_85,This article is really interesting
14351,4821,user_84,This article is really interesting
14352,10344,user_60,This article is really interesting
14353,1069,user_76,This article is really interesting
14354,8188,user_27,This article is really interesting
14355,62,user_37,This article is really interesting
14356,4734,user_99,This article is really interesting
14357,3396,user_59,This article is really interesting
14358,6058,user_98,This article is really interesting
14359,6011,user_63,This article is really interesting
14360,11630,user_79,This article is really interesting
14361,571,user_44,This article is really interesting
14362,2540,user_34,This article is really interesting
14363,3723,user_39,This article is really interesting
14364,3281,user_46,This article is really interesting
14365,7166,user_19,This article is really interesting
14366,10421,user_77,This article is really interesting
14367,2194,user_52,This article is really interesting
14368,6617,user_67,This article is really interesting
14369,6779,user_18,This article is really interesting
14370,12142,user_4,This article is really interesting
14371,11377,user_71,This article is really interesting
14372,7834,user_100,This article is really interesting
14373,10017,user_75,This article is really interesting
14374,8119,user_64,This article is really interesting
14375,7460,user_94,This article is really interesting
14376,3531,user_93,This article is really interesting
14377,7204,user_28,This article is really interesting
14378,5458,user_33,This article is really interesting
14379,9300,user_24,This article is really interesting
14380,5051,user_4,This article is really interesting
14381,2327,user_11,This article is really interesting
14382,13571,user_88,This article is really interesting
14383,11736,user_66,This article is really interesting
14384,166,user_17,This article is really interesting
14385,11294,user_77,This article is really interesting
14386,3603,user_38,This article is really interesting
14387,8122,user_85,This article is really interesting
14388,4631,user_41,This article is really interesting
14389,8868,user_33,This article is really interesting
14390,4995,user_37,This article is really interesting
14391,13502,user_76,This article is really interesting
14392,11358,user_44,This article is really interesting
14393,9877,user_16,This article is really interesting
14394,182,user_86,This article is really interesting
14395,8843,user_39,This article is really interesting
14396,1083,user_10,This article is really interesting
14397,2326,user_44,This article is really interesting
14398,11084,user_49,This article is really interesting
14399,3357,user_46,This article is really interesting
14400,12630,user_56,This article is really interesting
14401,10459,user_81,This article is really interesting
14402,14189,user_31,This article is really interesting
14403,11665,user_37,This article is really interesting
14404,7186,user_5,This article is really interesting
14405,11692,user_34,This article is really interesting
14406,12980,user_89,This article is really interesting
14407,692,user_30,This article is really interesting
14408,2666,user_73,This article is really interesting
14409,11225,user_76,This article is really interesting
14410,6617,user_59,This article is really interesting
14411,12262,user_44,This article is really interesting
14412,10837,user_36,This article is really interesting
14413,2034,user_35,This article is really interesting
14414,5276,user_36,This article is really interesting
14415,6589,user_3,This article is really interesting
14416,11776,user_27,This article is really interesting
14417,14004,user_33,This article is really interesting
14418,2686,user_84,This article is really interesting
14419,953,user_56,This article is really interesting
14420,2608,user_47,This article is really interesting
14421,3627,user_41,This article is really interesting
14422,3689,user_68,This article is really interesting
14423,3155,user_8,This article is really interesting
14424,2398,user_94,This article is really interesting
14425,12204,user_65,This article is really interesting
14426,697,user_27,This article is really interesting
14427,2816,user_72,This article is really interesting
14428,12223,user_12,This article is really interesting
14429,12295,user_60,This article is really interesting
14430,10780,user_56,This article is really interesting
14431,2905,user_31,This article is really interesting
14432,10309,user_96,This article is really interesting
14433,5997,user_67,This article is really interesting
14434,2415,user_52,This article is really interesting
14435,11045,user_68,This article is really interesting
14436,9908,user_94,This article is really interesting
14437,10512,user_53,This article is really interesting
14438,10251,user_53,This article is really interesting
14439,2225,user_30,This article is really interesting
14440,13158,user_38,This article is really interesting
14441,1242,user_1,This article is really interesting
14442,10402,user_75,This article is really interesting
14443,1031,user_1,This article is really interesting
14444,1109,user_55,This article is really interesting
14445,4889,user_60,This article is really interesting
14446,10865,user_94,This article is really interesting
14447,2043,user_74,This article is really interesting
14448,5708,user_7,This article is really interesting
14449,4957,user_86,This article is really interesting
14450,2216,user_2,This article is really interesting
14451,2006,user_56,This article is really interesting
14452,11836,user_86,This article is really interesting
14453,5825,user_68,This article is really interesting
14454,3395,user_12,This article is really interesting
14455,10222,user_21,This article is really interesting
14456,11600,user_61,This article is really interesting
14457,5933,user_66,This article is really interesting
14458,8755,user_48,This article is really interesting
14459,4731,user_36,This article is really interesting
14460,577,user_2,This article is really interesting
14461,1091,user_63,This article is really interesting
14462,1648,user_39,This article is really interesting
14463,8747,user_97,This article is really interesting
14464,1491,user_89,This article is really interesting
14465,2845,user_72,This article is really interesting
14466,1375,user_34,This article is really interesting
14467,13015,user_96,This article is really interesting
14468,8900,user_20,This article is really interesting
14469,10206,user_78,This article is really interesting
14470,5158,user_47,This article is really interesting
14471,1018,user_33,This article is really interesting
14472,13305,user_65,This article is really interesting
14473,12413,user_15,This article is really interesting
14474,3846,user_38,This article is really interesting
14475,479,user_57,This article is really interesting
14476,1740,user_97,This article is really interesting
14477,6299,user_59,This article is really interesting
14478,12421,user_94,This article is really interesting
14479,10462,user_44,This article is really interesting
14480,622,user_58,This article is really interesting
14481,5567,user_37,This article is really interesting
14482,4628,user_79,This article is really interesting
14483,11602,user_79,This article is really interesting
14484,987,user_84,This article is really interesting
14485,3925,user_40,This article is really interesting
14486,5716,user_97,This article is really interesting
14487,14152,user_90,This article is really interesting
14488,6602,user_44,This article is really interesting
14489,12131,user_37,This article is really interesting
14490,13366,user_17,This article is really interesting
14491,3029,user_52,This article is really interesting
14492,12566,user_76,This article is really interesting
14493,2798,user_77,This article is really interesting
14494,1577,user_88,This article is really interesting
14495,6041,user_18,This article is really interesting
14496,12028,user_59,This article is really interesting
14497,7541,user_71,This article is really interesting
14498,5482,user_20,This article is really interesting
14499,1077,user_63,This article is really interesting
14500,289,user_41,This article is really interesting
14501,5371,user_53,This article is really interesting
14502,5222,user_11,This article is really interesting
14503,5053,user_27,This article is really interesting
14504,9485,user_46,This article is really interesting
14505,9397,user_4,This article is really interesting
14506,5766,user_19,This article is really interesting
14507,6141,user_33,This article is really interesting
14508,5412,user_73,This article is really interesting
14509,7508,user_51,This article is really interesting
14510,4027,user_46,This article is really interesting
14511,9544,user_14,This article is really interesting
14512,5684,user_93,This article is really interesting
14513,4188,user_21,This article is really interesting
14514,5318,user_1,This article is really interesting
14515,13727,user_63,This article is really interesting
14516,2326,user_14,This article is really interesting
14517,13676,user_36,This article is really interesting
14518,120,user_39,This article is really interesting
14519,1664,user_14,This article is really interesting
14520,13046,user_66,This article is really interesting
14521,6134,user_70,This article is really interesting
14522,8877,user_42,This article is really interesting
14523,164,user_16,This article is really interesting
14524,12301,user_39,This article is really interesting
14525,6146,user_95,This article is really interesting
14526,4001,user_22,This article is really interesting
14527,9018,user_50,This article is really interesting
14528,11347,user_38,This article is really interesting
14529,11273,user_3,This article is really interesting
14530,9819,user_64,This article is really interesting
14531,4333,user_95,This article is really interesting
14532,4205,user_20,This article is really interesting
14533,12863,user_79,This article is really interesting
14534,4565,user_89,This article is really interesting
14535,8002,user_63,This article is really interesting
14536,13009,user_22,This article is really interesting
14537,10943,user_63,This article is really interesting
14538,2658,user_99,This article is really interesting
14539,4378,user_98,This article is really interesting
14540,5544,user_22,This article is really interesting
14541,1375,user_86,This article is really interesting
14542,2297,user_18,This article is really interesting
14543,8418,user_30,This article is really interesting
14544,12462,user_8,This article is really interesting
14545,11478,user_32,This article is really interesting
14546,10952,user_59,This article is really interesting
14547,9543,user_30,This article is really interesting
14548,3291,user_2,This article is really interesting
14549,3225,user_71,This article is really interesting
14550,6316,user_35,This article is really interesting
14551,10812,user_85,This article is really interesting
14552,13363,user_43,This article is really interesting
14553,1832,user_54,This article is really interesting
14554,5161,user_39,This article is really interesting
14555,4444,user_89,This article is really interesting
14556,10160,user_98,This article is really interesting
14557,8615,user_31,This article is really interesting
14558,5309,user_15,This article is really interesting
14559,12940,user_27,This article is really interesting
14560,4889,user_8,This article is really interesting
14561,11194,user_90,This article is really interesting
14562,14046,user_92,This article is really interesting
14563,940,user_89,This article is really interesting
14564,10561,user_14,This article is really interesting
14565,12316,user_54,This article is really interesting
14566,7343,user_30,This article is really interesting
14567,7967,user_59,This article is really interesting
14568,482,user_56,This article is really interesting
14569,11880,user_86,This article is really interesting
14570,1197,user_15,This article is really interesting
14571,200,user_81,This article is really interesting
14572,8143,user_43,This article is really interesting
14573,7723,user_87,This article is really interesting
14574,13477,user_38,This article is really interesting
14575,6112,user_6,This article is really interesting
14576,447,user_49,This article is really interesting
14577,7812,user_16,This article is really interesting
14578,12821,user_67,This article is really interesting
14579,14102,user_6,This article is really interesting
14580,5870,user_1,This article is really interesting
14581,4270,user_80,This article is really interesting
14582,5263,user_58,This article is really interesting
14583,8370,user_17,This article is really interesting
14584,10840,user_37,This article is really interesting
14585,11845,user_86,This article is really interesting
14586,13238,user_59,This article is really interesting
14587,13179,user_3,This article is really interesting
14588,13558,user_13,This article is really interesting
14589,8473,user_74,This article is really interesting
14590,4344,user_48,This article is really interesting
14591,5488,user_99,This article is really interesting
14592,13673,user_11,This article is really interesting
14593,2696,user_11,This article is really interesting
14594,6198,user_94,This article is really interesting
14595,11069,user_99,This article is really interesting
14596,4244,user_98,This article is really interesting
14597,10846,user_1,This article is really interesting
14598,9753,user_95,This article is really interesting
14599,8052,user_43,This article is really interesting
14600,228,user_53,This article is really interesting
14601,13297,user_75,This article is really interesting
14602,5765,user_78,This article is really interesting
14603,5406,user_1,This article is really interesting
14604,7255,user_39,This article is really interesting
14605,6380,user_28,This article is really interesting
14606,82,user_38,This article is really interesting
14607,12519,user_55,This article is really interesting
14608,6373,user_48,This article is really interesting
14609,775,user_50,This article is really interesting
14610,7188,user_26,This article is really interesting
14611,1189,user_77,This article is really interesting
14612,6979,user_75,This article is really interesting
14613,703,user_73,This article is really interesting
14614,698,user_86,This article is really interesting
14615,11643,user_37,This article is really interesting
14616,13366,user_90,This article is really interesting
14617,11352,user_29,This article is really interesting
14618,12221,user_84,This article is really interesting
14619,13299,user_19,This article is really interesting
14620,10930,user_91,This article is really interesting
14621,11535,user_74,This article is really interesting
14622,8871,user_59,This article is really interesting
14623,3616,user_28,This article is really interesting
14624,12622,user_57,This article is really interesting
14625,7913,user_32,This article is really interesting
14626,8591,user_54,This article is really interesting
14627,7210,user_12,This article is really interesting
14628,2228,user_93,This article is really interesting
14629,5164,user_72,This article is really interesting
14630,1920,user_28,This article is really interesting
14631,1831,user_38,This article is really interesting
14632,5183,user_22,This article is really interesting
14633,9693,user_34,This article is really interesting
14634,3182,user_97,This article is really interesting
14635,1039,user_56,This article is really interesting
14636,2088,user_61,This article is really interesting
14637,2645,user_90,This article is really interesting
14638,725,user_15,This article is really interesting
14639,6401,user_72,This article is really interesting
14640,8013,user_60,This article is really interesting
14641,445,user_60,This article is really interesting
14642,891,user_61,This article is really interesting
14643,4402,user_25,This article is really interesting
14644,5693,user_82,This article is really interesting
14645,11525,user_57,This article is really interesting
14646,10808,user_30,This article is really interesting
14647,2215,user_79,This article is really interesting
14648,8991,user_91,This article is really interesting
14649,11068,user_11,This article is really interesting
14650,2873,user_70,This article is really interesting
14651,6500,user_14,This article is really interesting
14652,10952,user_24,This article is really interesting
14653,7041,user_2,This article is really interesting
14654,1411,user_5,This article is really interesting
14655,5750,user_57,This article is really interesting
